FundingDecisionId2,GeographicAreaId1,GeographicAreaCode_ISO21,GeographicAreaCode_ISO22,GeographicAreaCode_ISO31,GeographicAreaName1,GeographicAreaLevelName1,ComponentId1,ComponentName1,PeriodFrom,PeriodTo,Currency,AllocatedAmount,ProgramSplitAmount,ProgramSplitStatus,AllocationUtilizationPeriodStartDate,AllocationUtilizationPeriodEndDate
abd5b2c5-cb50-4559-b2e6-9ab4d45f2bea,ed3fb9ed-a462-4743-b6d3-12b20f363974,CI,CI,CIV,Côte d'Ivoire,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,13921204.13,12405185.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
f85186a3-0368-4f65-b83f-d65edf304129,ed3fb9ed-a462-4743-b6d3-12b20f363974,CI,CI,CIV,Côte d'Ivoire,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,124696571.65,111117115.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
9e8f59d8-ea13-48f1-9ddf-2666d1764469,6a5d3eb0-0d70-4b68-a767-12ce2b302bbd,PE,PE,PER,Peru,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,7199291.00,7199291.00,Original,7/1/2019 12:00:00 AM,6/30/2022 12:00:00 AM
809e47cd-c6a6-4b9a-861e-c9c0d04ce060,6a5d3eb0-0d70-4b68-a767-12ce2b302bbd,PE,PE,PER,Peru,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,6264586.00,6264586.00,Original,7/1/2019 12:00:00 AM,6/30/2022 12:00:00 AM
8b658d6b-fc8b-4004-96fa-31056e7799dd,7b433a8d-92ac-4557-beab-13ceee659690,PH,PH,PHL,Philippines,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,10662817.00,10662817.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
593684fc-3417-4f72-ad6d-8df1b29cd76d,7b433a8d-92ac-4557-beab-13ceee659690,PH,PH,PHL,Philippines,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,8483242.00,8483242.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
21e0ef11-b35c-4d66-9379-f721e9250142,7b433a8d-92ac-4557-beab-13ceee659690,PH,PH,PHL,Philippines,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,78543887.00,78543887.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
be692e8c-bf6e-455f-a2a2-62dbc580b8c0,8a024a2f-4b31-4382-8c1e-1402ec2bff24,TG,TG,TGO,Togo,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,30858946.25,27498407.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
173c02a2-7346-4e2e-abb7-b7275a888977,8a024a2f-4b31-4382-8c1e-1402ec2bff24,TG,TG,TGO,Togo,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,1839748.63,1639400.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
13d5ede3-300a-43c5-abb7-fb5b29750269,8a024a2f-4b31-4382-8c1e-1402ec2bff24,TG,TG,TGO,Togo,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,31939622.94,28461398.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
841b44b8-978a-40b5-b59f-6bf8e73833d9,8f5db665-828c-4560-b959-155d0e156a30,BY,BY,BLR,Belarus,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,7862511.00,7862511.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
a52aa375-2d97-45ef-97ae-9ea479c44a03,8f5db665-828c-4560-b959-155d0e156a30,BY,BY,BLR,Belarus,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,7977941.00,7977941.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
87bd09ea-d951-4a16-bf54-156fe18dbaf8,a37a1d83-5b1b-4b7f-af9f-1808fdffd792,GN,GN,GIN,Guinea,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,40598457.00,39998457.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
f75ffd13-e569-484b-9ecd-4fbc0365dfab,a37a1d83-5b1b-4b7f-af9f-1808fdffd792,GN,GN,GIN,Guinea,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,6750605.00,8350605.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
da20424f-3d2c-48a9-b03b-f0578df3df5e,a37a1d83-5b1b-4b7f-af9f-1808fdffd792,GN,GN,GIN,Guinea,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,56663302.00,55663302.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
7471e554-2eb5-4fad-9142-67495ef42921,8f384746-ca2a-4520-98b5-181529b697a4,MA,MA,MAR,Morocco,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,13282254.52,11835817.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
6f5a185e-5444-451e-b4c8-9124839dd4c3,8f384746-ca2a-4520-98b5-181529b697a4,MA,MA,MAR,Morocco,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,2100000.00,1871310.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
c303bf0c-a3ea-4eae-8736-c7516f743e32,57e3816a-7b6f-400d-9621-1c82042a7765,DO,DO,DOM,Dominican Republic,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,4493840.00,4493840.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
d65b0338-71f1-49c2-868d-cd46c1e677d9,57e3816a-7b6f-400d-9621-1c82042a7765,DO,DO,DOM,Dominican Republic,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,15994956.00,15994956.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
2a085799-ca31-4958-b5e8-77dd581efb56,d619f707-e72b-429a-9050-1ee690e285d8,BT,BT,BTN,Bhutan,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,1432470.00,1432470.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
4c80b4d4-36f3-4d7d-87dc-84505d063f68,d619f707-e72b-429a-9050-1ee690e285d8,BT,BT,BTN,Bhutan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,1074146.00,1074146.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
7a36723c-149f-4f68-903f-d2b16e63b993,d619f707-e72b-429a-9050-1ee690e285d8,BT,BT,BTN,Bhutan,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,1081903.00,1081903.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
ca395807-37d7-4cec-8539-6644ebb42669,b0d51ce8-9bac-4575-9e9b-1f20091bebcf,MR,MR,MRT,Mauritania,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,8616815.00,8616815.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
2dc7f4aa-9569-4bcf-bfb6-c65722331b90,b0d51ce8-9bac-4575-9e9b-1f20091bebcf,MR,MR,MRT,Mauritania,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,5760741.00,5760741.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
b0a968d3-d121-4bab-9958-cac23e14701a,b0d51ce8-9bac-4575-9e9b-1f20091bebcf,MR,MR,MRT,Mauritania,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,1972385.00,1972385.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
50ab5200-3cfa-43d8-9a63-4faf72d82c75,17d8b5fa-52ad-4016-aa50-212f20d69a89,CV,CV,CPV,Cape Verde,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,2544393.45,2616473.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
c8e65520-c1a2-4cd3-95ed-8c971b236ee7,17d8b5fa-52ad-4016-aa50-212f20d69a89,CV,CV,CPV,Cape Verde,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,1000000.00,627021.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
09abf3ea-982a-4524-9bdb-bedc9a6bc999,17d8b5fa-52ad-4016-aa50-212f20d69a89,CV,CV,CPV,Cape Verde,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,500000.00,360465.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
fe9e2586-a144-477a-8773-0746a92c85a6,9d297717-49cc-4938-9a53-24856950bd74,CO,CO,COL,Colombia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,10014581.00,10014581.00,Original,11/1/2019 12:00:00 AM,10/31/2022 12:00:00 AM
ad68f9bd-be12-489c-a9ba-0c857afdaf62,b47fa8ac-e827-469f-8bc0-2b0250577e9a,GA,GA,GAB,Gabon,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,1400000.00,1247540.00,Original,1/1/2019 12:00:00 AM,12/31/2021 12:00:00 AM
2ff07c8f-b556-41c4-88fb-2d86b915cca1,31cfcff9-d8a9-471b-a939-2b027cdf3f12,LA,LA,LAO,Lao (Peoples Democratic Republic),Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,7374096.00,6931650.24,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
f409a4a6-8f06-4ecf-bf70-37c67e2de2b1,31cfcff9-d8a9-471b-a939-2b027cdf3f12,LA,LA,LAO,Lao (Peoples Democratic Republic),Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,7393149.00,7835594.76,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
bb3d1f79-4116-467e-bbe4-57de845c016c,01ae2dc3-49f1-48b7-b9fb-2be348d15051,LS,LS,LSO,Lesotho,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,6934422.00,6934422.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
914835aa-2f33-4328-b853-d5234648c3e0,01ae2dc3-49f1-48b7-b9fb-2be348d15051,LS,LS,LSO,Lesotho,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,59413092.00,59413092.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
d7ca7283-955e-414e-985b-3b0eef9d7517,147e4a28-28b8-4a6d-91d2-2c17c312dfeb,ZW,ZW,ZWE,Zimbabwe,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,53685777.00,51685777.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
304ae8d0-6b29-4bce-a17e-a2dd70e6d83b,147e4a28-28b8-4a6d-91d2-2c17c312dfeb,ZW,ZW,ZWE,Zimbabwe,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,406518928.00,408518928.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
2da8bd6e-a6fb-4d4f-a4cd-dba28c7554de,147e4a28-28b8-4a6d-91d2-2c17c312dfeb,ZW,ZW,ZWE,Zimbabwe,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,23775807.00,23775807.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
69ae89ba-f8a6-41cf-8209-2c3613181fa5,2ebb6460-e75b-422d-8f75-2ed9f241f5d5,LR,LR,LBR,Liberia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,24833450.00,24833450.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
ebaedcb0-83bb-4cdb-b467-4a94d0f09f4e,2ebb6460-e75b-422d-8f75-2ed9f241f5d5,LR,LR,LBR,Liberia,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,36268149.00,36268149.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
d8d4d799-de32-4e84-a2df-b4742266a29d,2ebb6460-e75b-422d-8f75-2ed9f241f5d5,LR,LR,LBR,Liberia,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,4646649.00,4646649.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
eefd84c3-138b-4e50-a77e-64c1566dc55a,83e03d72-bb83-49bc-90ae-311877ab74fe,GY,GY,GUY,Guyana,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,500000.00,500000.00,Agreed,4/1/2019 12:00:00 AM,3/31/2022 12:00:00 AM
965cb9a1-bafa-4188-9085-bc8efdf7f361,83e03d72-bb83-49bc-90ae-311877ab74fe,GY,GY,GUY,Guyana,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,3993335.00,4543335.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
ddb3430c-0836-44f6-9754-f5ed27415f08,83e03d72-bb83-49bc-90ae-311877ab74fe,GY,GY,GUY,Guyana,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,1612021.00,1062021.00,Agreed,1/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM
f894ff37-a2f3-4865-8bea-0deda0ca2aa6,2afb8ffb-ea1a-42a0-b9a8-357ca8434d92,HT,HT,HTI,Haiti,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,17896075.00,17896075.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
a145c7b5-7a60-4196-8335-19c04b156d71,2afb8ffb-ea1a-42a0-b9a8-357ca8434d92,HT,HT,HTI,Haiti,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,21600000.00,21600000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
0ef61dd8-f346-4385-a2df-5feb961a1574,2afb8ffb-ea1a-42a0-b9a8-357ca8434d92,HT,HT,HTI,Haiti,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,66216854.00,66216854.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
8698eda1-ef68-48e9-899f-00281eea8879,144a8761-d2be-4727-9546-371160bf093f,TJ,TJ,TJK,Tajikistan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,9752657.00,9752657.00,Agreed,4/1/2018 12:00:00 AM,3/31/2021 12:00:00 AM
cc91f5be-d788-49f7-8585-11aac5c202c6,144a8761-d2be-4727-9546-371160bf093f,TJ,TJ,TJK,Tajikistan,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,12939544.00,12939544.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
95b0b103-99d2-4768-bda2-4306dd3e5198,8fb62e59-521e-4728-9cb0-375a01e2dedb,MG,MG,MDG,Madagascar,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,52000000.00,53827533.30,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
f212d0f2-1b1f-4575-a5c6-b303ce7f3b29,8fb62e59-521e-4728-9cb0-375a01e2dedb,MG,MG,MDG,Madagascar,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,15485534.00,13937000.70,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
9e0f6b04-8aec-43cc-bf5e-e33ff0ba6fc2,8fb62e59-521e-4728-9cb0-375a01e2dedb,MG,MG,MDG,Madagascar,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,9300000.00,9021000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
73820a5e-949b-4345-a9b3-920e621a981b,cee65577-bd1c-4508-9205-3972358d659f,KZ,KZ,KAZ,Kazakhstan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,9840440.00,8054663.00,Agreed,1/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM
66aafcfc-0ea5-4202-ae2f-d53095506655,cee65577-bd1c-4508-9205-3972358d659f,KZ,KZ,KAZ,Kazakhstan,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,2714223.00,4500000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
972521d4-b1c9-46b1-b878-876dda8836e6,1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c,PK,PK,PAK,Pakistan,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,34956107.00,34956107.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
d047702b-79a8-4a84-ac0a-8fdfd8f14aed,1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c,PK,PK,PAK,Pakistan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,130163215.00,130163215.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
c676a7ff-d6cf-4091-95ef-fe3681fd7f02,1a056eb8-2c2d-4a5a-8263-3c0b24d1b44c,PK,PK,PAK,Pakistan,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,39232878.00,39232878.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
02569180-c52b-47d8-a169-0d56de7a5b8d,8821256b-ea63-4407-adbf-3ddf43878055,CD,CD,COD,Congo (Democratic Republic),Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,122678456.00,122678456.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
246f860e-a392-4c69-9209-66950897c3f8,8821256b-ea63-4407-adbf-3ddf43878055,CD,CD,COD,Congo (Democratic Republic),Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,56656946.00,56656946.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
39a6492f-e093-4879-b3bb-6ffefa6d8979,8821256b-ea63-4407-adbf-3ddf43878055,CD,CD,COD,Congo (Democratic Republic),Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,347651023.00,347651023.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
5a755e3a-dd7f-4fdc-bdf2-16c1b576e09e,1095c077-a626-4f85-bd3f-42c01deceec8,AF,AF,AFG,Afghanistan,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,27112391.00,20804866.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
66854a1f-74fd-44ed-b782-3d17c5bfb6d9,1095c077-a626-4f85-bd3f-42c01deceec8,AF,AF,AFG,Afghanistan,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,9109250.00,8861891.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
1130fb8f-aa32-46c0-bd3c-b67544a33b17,1095c077-a626-4f85-bd3f-42c01deceec8,AF,AF,AFG,Afghanistan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,14964754.00,21519638.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
94d5289e-c6da-40db-977b-7a8d7254e024,3ca6b230-0a31-427f-9b06-449580920816,SB,SB,SLB,Solomon Islands,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,4852890.00,4513187.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
6e4a09d8-5286-467f-a124-9e2aed467b76,3ca6b230-0a31-427f-9b06-449580920816,SB,SB,SLB,Solomon Islands,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,1251604.00,1591307.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
1a7f7122-4a4f-49fa-9734-0ea75ec3b98d,8acadd9d-dffc-412f-99f4-49ddcb30f64a,,,QNB,Zanzibar,Subnational,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,5134807.00,5134807.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
31185a58-6a86-4748-bc02-2d7fd002e5ea,8acadd9d-dffc-412f-99f4-49ddcb30f64a,,,QNB,Zanzibar,Subnational,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,3992509.00,3992509.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
973fcc0c-b7ee-4080-8cef-c638371b08f5,8acadd9d-dffc-412f-99f4-49ddcb30f64a,,,QNB,Zanzibar,Subnational,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,1866654.00,1866654.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
69593c4d-05c3-4457-a467-01baf1fa53b5,c8c4ebf2-b6c7-4ac6-bbf6-4b2d161a3b12,DZ,DZ,DZA,Algeria,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,2312936.00,2312936.00,Original,1/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM
689b5079-3851-4205-809d-68eabe8f13a7,1a011619-1610-46be-a1ac-4cbafe3e6a42,GE,GE,GEO,Georgia,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,7175076.00,7175076.00,Original,1/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM
d6fecb95-f896-40d2-bb2d-aaa070819c39,1a011619-1610-46be-a1ac-4cbafe3e6a42,GE,GE,GEO,Georgia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,8412986.00,8412986.00,Original,7/1/2019 12:00:00 AM,6/30/2022 12:00:00 AM
7ac7908f-faea-486b-9ef5-17f506c2dca9,b1fb9f3f-70c5-4cba-850c-5035b0868980,BJ,BJ,BEN,Benin,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,8300000.00,6286711.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
b12326e9-15ca-44ad-bbb9-38d4b27e2dee,b1fb9f3f-70c5-4cba-850c-5035b0868980,BJ,BJ,BEN,Benin,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,36949700.37,26976038.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
97c6e688-289d-4559-b4db-778c2b908c6d,b1fb9f3f-70c5-4cba-850c-5035b0868980,BJ,BJ,BEN,Benin,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,29962377.96,23705512.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
aa37e4d7-d2fe-4cd3-8cfa-9a66cab65316,b1fb9f3f-70c5-4cba-850c-5035b0868980,BJ,BJ,BEN,Benin,Country,bb43fbf2-5897-40c5-aa85-4a5edff13fa0,RSSH,2017,2019,US$,0.00,10053222.00,Agreed,,
70d1839c-36a9-40e7-b7de-6dd8ae2c4cb2,ef4cf219-ea30-4c9a-a2de-50e084257917,SO,SO,SOM,Somalia,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,22110931.00,22110931.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
12e598b3-3e0c-4d2d-8e41-70606955a0b6,ef4cf219-ea30-4c9a-a2de-50e084257917,SO,SO,SOM,Somalia,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,30337699.00,23575494.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
531f68e9-e5c4-4e69-a177-8d8acbc5b450,ef4cf219-ea30-4c9a-a2de-50e084257917,SO,SO,SOM,Somalia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,16004070.00,22766275.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
be880605-0936-43a8-bc12-2addf1a79698,65cde444-a6b9-4286-bfb2-519fdfc91f81,SS,SS,SSD,South Sudan,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,29015250.00,32681295.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
21bf0dbd-ae89-4b3a-863a-7e81235bfd43,65cde444-a6b9-4286-bfb2-519fdfc91f81,SS,SS,SSD,South Sudan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,9000000.00,9000000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
12f5e2d1-2787-48c0-92d7-a6cb780b5af4,65cde444-a6b9-4286-bfb2-519fdfc91f81,SS,SS,SSD,South Sudan,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,48666045.00,45000000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
ee1cf02d-3ea7-4797-a985-8379a3c966ef,d869de58-2087-4633-a77f-5334f16159f2,AZ,AZ,AZE,Azerbaijan,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,6068394.00,6068394.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
3d35fbf6-e6e3-4dbb-9faf-f8341b2aa0f3,d869de58-2087-4633-a77f-5334f16159f2,AZ,AZ,AZE,Azerbaijan,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,6529446.00,6529446.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
